"FROM_NODE","TO_NODE","EDGE_LENGTHKM","FROM_NODETYPE","TO_NODETYPE","FROM_COMID","TO_COMID","TO_LEVELPATHI","FROM_NODE_NAME","TO_NODE_NAME","FROM_LEVELPATHI"
"Point.09149480","Point.09149500",14.8701536934369,"gage","gage",9767700,9767880,760008924,"09149480 DRY CREEK AT BEGONIA RD, NR DELTA, CO.","09149500 UNCOMPAHGRE RIVER AT DELTA, CO",760015533
"Point.09149500","Point.09152500",213.843737129402,"gage","gage",9767880,3232569,760003236,"09149500 UNCOMPAHGRE RIVER AT DELTA, CO","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760008924
"Point.09149900","Point.09149910",19.9415308288832,"gage","gage",3233811,3232051,760023516,"09149900 POTTER CREEK NEAR COLUMBINE PASS, CO.","09149910 POTTER CREEK NEAR OLATHE, CO.",760023516
"Point.09149910","Point.09150500",41.2705090160729,"gage","gage",3232051,3231791,760014933,"09149910 POTTER CREEK NEAR OLATHE, CO.","09150500 ROUBIDEAU CREEK AT MOUTH, NEAR DELTA, CO",760023516
"Point.09150500","Point.09152500",269.864114873558,"gage","gage",3231791,3232569,760003236,"09150500 ROUBIDEAU CREEK AT MOUTH, NEAR DELTA, CO","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760014933
"Point.09151500","Point.09152500",273.276513713374,"gage","gage",3232471,3232569,760003236,"09151500 ESCALANTE CREEK NEAR DELTA, CO.","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760016030
"Point.09152000","Point.09152500",278.744293894418,"gage","gage",3232393,3232569,760003236,"09152000 KANNAH CREEK NEAR WHITEWATER, CO.","09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.",760010067
"Point.09152500","Point.185",18.3613010863088,"gage","dam",3232569,3229991,760003236,"09152500 GUNNISON RIVER NEAR GRAND JUNCTION, CO.","CO83017 REDLANDS",760003236
"Point.09152520","Point.185",253.723580598346,"gage","dam",3230959,3229991,760003236,"09152520 CALLOW CREEK AT WHITEWATER, CO","CO83017 REDLANDS",760010579
"Point.09152900","Point.09153000",4.29024358498698,"gage","gage",3178404,3179572,720000024,"09152900 ADOBE CREEK NEAR FRUITA, CO.","09153000 COLORADO RIVER NEAR FRUITA, CO.",760001836
"Point.09153000","Point.09163500",39.2847288908358,"gage","gage",3179572,3176490,720000024,"09153000 COLORADO RIVER NEAR FRUITA, CO.","09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE",720000024
"Point.09153270","Point.09163500",419.071113035516,"gage","gage",3179304,3176490,720000024,"09153270 BIG SALT WASH AT FRUITA, CO.","09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE",760012538
"Point.09153290","Point.09153300",3.62697326099756,"gage","gage",3178044,3178098,760022321,"09153290 REED WASH NEAR MACK, CO.","09153300 REED WASH NEAR LOMA, CO.",760022321
"Point.09153300","Point.09163500",468.370929433268,"gage","gage",3178098,3176490,720000024,"09153300 REED WASH NEAR LOMA, CO.","09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE",760022321
"Point.09153330","Point.09153400",15.3860249977924,"gage","gage",3177106,3177516,760011266,"09153330 WEST SALT CREEK NEAR CARBONERA, CO.","09153400 WEST SALT CREEK NEAR MACK, CO.",760011266
"Point.09153400","Point.09163490",31.2279532671836,"gage","gage",3177516,3177958,760010848,"09153400 WEST SALT CREEK NEAR MACK, CO.","09163490 SALT CREEK NEAR MACK, CO.",760011266
"Point.09160000","Point.09160500",0.596618913039937,"gage","gage",3177362,3177362,760026832,"09160000 BADGER WASH OBSERVATION RES 4-A NEAR MACK, CO.","09160500 BADGER WASH OBSERVATION RES 12 NEAR MACK, CO.",760026832
"Point.09160500","Point.688",0.681122798486307,"gage","dam",3177362,3177414,760026832,"09160500 BADGER WASH OBSERVATION RES 12 NEAR MACK, CO.","CO01256 BADGER DETENTION",760026832
"Point.09161000","Point.688",1.57606556854845,"gage","dam",3177364,3177414,760026832,"09161000 BADGER WASH OBSERVATION RES 2-A NEAR MACK, CO.","CO01256 BADGER DETENTION",760077677
"Point.09163050","Point.09163490",5.09378320306387,"gage","gage",3177732,3177958,760010848,"09163050 BADGER WASH NEAR MACK, CO.","09163490 SALT CREEK NEAR MACK, CO.",760026832
"Point.09163310","Point.09163490",14.5924108443899,"gage","gage",3179276,3177958,760010848,"09163310 EAST SALT CREEK NEAR MACK, CO.","09163490 SALT CREEK NEAR MACK, CO.",760010848
"Point.09163340","Point.1279",5.56049519748061,"gage","dam",3179274,3179274,760020323,"09163340 MACK WASH NEAR MACK, CO.","CO02805 ROOTS",760020323
"Point.09163490","Point.09163500",410.186553140501,"gage","gage",3177958,3176490,720000024,"09163490 SALT CREEK NEAR MACK, CO.","09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE",760010848
"Point.09163500","Point.09180500",62.7338204226454,"gage","gage",3176490,3379045,720000024,"09163500 COLORADO RIVER NEAR COLORADO-UTAH STATE LINE","09180500 COLORADO RIVER NEAR CISCO, UT",720000024
"Point.09163570","Point.335",0.272404703411359,"gage","dam",2523326,2523450,760031971,"09163570 HAY PRESS C AB FRUITA RES #3, NR GLADE PARK, CO.","CO00315 FRUITA #3",760031971
"Point.09163675","Point.09180500",513.086500477991,"gage","gage",2521262,3379045,720000024,"09163675 COTTONWOOD WASH AT I-70, NEAR CISCO, UTAH","09180500 COLORADO RIVER NEAR CISCO, UT",760012767
"Point.09165000","Point.09166500",55.5425595521263,"gage","gage",18384141,18385551,760003635,"09165000 DOLORES RIVER BELOW RICO, CO.","09166500 DOLORES RIVER AT DOLORES, CO.",760003635
"Point.09166000","Point.09166500",28.8927928819215,"gage","gage",18384359,18385551,760003635,"09166000 WEST (FORK) DOLORES RIVER NEAR STONER, CO.","09166500 DOLORES RIVER AT DOLORES, CO.",760013810
"Point.09166500","Point.1149",19.0200886666504,"gage","dam",18385551,18384963,760003635,"09166500 DOLORES RIVER AT DOLORES, CO.","CO02707 MCPHEE",760003635
"Point.09166950","Point.09167000",3.91046348625312,"gage","gage",18385437,18385553,760013542,"09166950 LOST CANYON CREEK NEAR DOLORES, CO.","09167000 LOST CANYON CREEK AT DOLORES, CO.",760013542
"Point.09167000","Point.1149",18.9774021359793,"gage","dam",18385553,18384963,760003635,"09167000 LOST CANYON CREEK AT DOLORES, CO.","CO02707 MCPHEE",760013542
"Point.09167450","Point.1149",86.7937943682581,"gage","dam",18384953,18384963,760003635,"09167450 PLATEAU CREEK NEAR MOUTH, NEAR DOLORES, CO.","CO02707 MCPHEE",760017087
"Point.09167500","Point.09168730",98.9289033852935,"gage","gage",18384963,18382615,760003635,"09167500 DOLORES RIVER NEAR MCPHEE, CO.","09168730 DOLORES RIVER NEAR SLICK ROCK, CO",760003635
"Point.09168100","Point.09168500",12.7433079090167,"gage","gage",18383407,18383373,760009292,"09168100 DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.","09168500 DISAPPOINTMENT CREEK NEAR CEDAR, CO.",760009292
"Point.09168500","Point.09168730",207.603646121038,"gage","gage",18383373,18382615,760003635,"09168500 DISAPPOINTMENT CREEK NEAR CEDAR, CO.","09168730 DOLORES RIVER NEAR SLICK ROCK, CO",760009292
"Point.09168730","Point.09169500",75.4494363304717,"gage","gage",18382615,18382377,760003635,"09168730 DOLORES RIVER NEAR SLICK ROCK, CO","09169500 DOLORES RIVER AT BEDROCK, CO",760003635
"Point.09168800","Point.09169500",61.4737190296733,"gage","gage",18382569,18382377,760003635,"09168800 BIG GYPSUM CREEK NEAR SLICK ROCK, CO.","09169500 DOLORES RIVER AT BEDROCK, CO",760037070
"Point.09169500","Point.09171100",10.9691859095492,"gage","gage",18382377,18382337,760003635,"09169500 DOLORES RIVER AT BEDROCK, CO","09171100 DOLORES RIVER NEAR BEDROCK, CO.",760003635
"Point.09170500","Point.09170800",11.3544834310166,"gage","gage",18382297,18382851,760018938,"09170500 WEST PARADOX CREEK NEAR PARADOX, CO.","09170800 WEST PARADOX CREEK ABOVE BEDROCK, CO.",760018938
"Point.09170800","Point.09171000",2.77620963565535,"gage","gage",18382851,18382851,760018938,"09170800 WEST PARADOX CREEK ABOVE BEDROCK, CO.","09171000 WEST PARADOX CREEK NEAR BEDROCK, CO.",760018938
"Point.09171000","Point.09171100",5.26997504143297,"gage","gage",18382851,18382337,760003635,"09171000 WEST PARADOX CREEK NEAR BEDROCK, CO.","09171100 DOLORES RIVER NEAR BEDROCK, CO.",760018938
"Point.09171100","Point.09179500",60.7548435117643,"gage","gage",18382337,18370840,760003635,"09171100 DOLORES RIVER NEAR BEDROCK, CO.","09179500 DOLORES RIVER AT GATEWAY, CO.",760003635
"Point.09171200","Point.09171500",16.1509940153864,"gage","gage",18377488,18376678,760007406,"09171200 SAN MIGUEL RIVER NEAR TELLURIDE, CO.","09171500 SAN MIGUEL RIVER AT FALL CREEK, CO.",760007406
"Point.09171500","Point.09172500",12.3144164665429,"gage","gage",18376678,18375594,760007406,"09171500 SAN MIGUEL RIVER AT FALL CREEK, CO.","09172500 SAN MIGUEL RIVER NEAR PLACERVILLE, CO",760007406
"Point.09172000","Point.09172500",5.57037820862147,"gage","gage",18376756,18375594,760007406,"09172000 FALL CREEK NEAR FALL CREEK, CO.","09172500 SAN MIGUEL RIVER NEAR PLACERVILLE, CO",760056414
"Point.09172100","Point.09172500",55.8206794802121,"gage","gage",18376224,18375594,760007406,"09172100 LEOPARD CREEK AT NOEL, CO.","09172500 SAN MIGUEL RIVER NEAR PLACERVILLE, CO",760021549
"Point.09172500","Point.09174000",37.1565220832653,"gage","gage",18375594,18375922,760007406,"09172500 SAN MIGUEL RIVER NEAR PLACERVILLE, CO","09174000 SAN MIGUEL RIVER NEAR NUCLA, CO.",760007406
"Point.09172600","Point.09174000",93.7201318753728,"gage","gage",18376948,18375922,760007406,"09172600 SALTADO CREEK NEAR NORWOOD, CO.","09174000 SAN MIGUEL RIVER NEAR NUCLA, CO.",760022662
"Point.09172800","Point.09173000",15.790559248324,"gage","gage",18377066,18377302,760017655,"09172800 WEST BEAVER CREEK NEAR NORWOOD, CO.","09173000 BEAVER CREEK NEAR NORWOOD, CO.",760025509
"Point.09173000","Point.09174000",84.0620355822384,"gage","gage",18377302,18375922,760007406,"09173000 BEAVER CREEK NEAR NORWOOD, CO.","09174000 SAN MIGUEL RIVER NEAR NUCLA, CO.",760017655
"Point.09173500","Point.09174000",104.597687387383,"gage","gage",18375156,18375922,760007406,"09173500 HORSEFLY CREEK NEAR SAMS, CO.","09174000 SAN MIGUEL RIVER NEAR NUCLA, CO.",760019711
"Point.09174000","Point.09174600",12.6351648493945,"gage","gage",18375922,18375940,760007406,"09174000 SAN MIGUEL RIVER NEAR NUCLA, CO.","09174600 SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO",760007406
"Point.09174500","Point.09174600",86.2638584834086,"gage","gage",18375044,18375940,760007406,"09174500 COTTONWOOD CREEK NEAR NUCLA, CO.","09174600 SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO",760021552
"Point.09174600","Point.09175500",7.99777251683924,"gage","gage",18375940,18375146,760007406,"09174600 SAN MIGUEL RIVER AT BROOKS BRIDGE NEAR NUCLA CO","09175500 SAN MIGUEL RIVER AT NATURITA, CO.",760007406
"Point.09174700","Point.1094",7.94506682185588,"gage","dam",18376968,18377324,760014101,"09174700 WEST NATURITA C AT UPPER STA, NEAR NORWOOD, CO.","CO00162 MIRAMONTE",760023971
"Point.09175000","Point.09175500",136.712881933707,"gage","gage",18376716,18375146,760007406,"09175000 WEST NATURITA CREEK NEAR NORWOOD, CO.","09175500 SAN MIGUEL RIVER AT NATURITA, CO.",760014101
"Point.09175400","Point.09175500",123.413095731527,"gage","gage",18375346,18375146,760007406,"09175400 MAVERICK DRAW NEAR NORWOOD, CO.","09175500 SAN MIGUEL RIVER AT NATURITA, CO.",760025513
"Point.09175500","Point.09177000",24.2881816335294,"gage","gage",18375146,18374906,760007406,"09175500 SAN MIGUEL RIVER AT NATURITA, CO.","09177000 SAN MIGUEL RIVER AT URAVAN, CO.",760007406
"Point.09175900","Point.09177000",135.514528200731,"gage","gage",18375980,18374906,760007406,"09175900 DRY CREEK NEAR NATURITA, CO.","09177000 SAN MIGUEL RIVER AT URAVAN, CO.",760015752
"Point.09176500","Point.09177000",154.625185965405,"gage","gage",18374862,18374906,760007406,"09176500 TABEGUACHE CREEK NEAR NUCLA, CO.","09177000 SAN MIGUEL RIVER AT URAVAN, CO.",760013815
"Point.09177000","Point.09179500",246.665437340363,"gage","gage",18374906,18370840,760003635,"09177000 SAN MIGUEL RIVER AT URAVAN, CO.","09179500 DOLORES RIVER AT GATEWAY, CO.",760007406
"Point.09179000","Point.09179500",338.693997759201,"gage","gage",18371436,18370840,760003635,"09179000 ROC CREEK NEAR URANIUM, CO.","09179500 DOLORES RIVER AT GATEWAY, CO.",760015754
"Point.09179200","Point.09179500",347.693461229091,"gage","gage",18370638,18370840,760003635,"09179200 SALT CREEK NEAR GATEWAY, CO","09179500 DOLORES RIVER AT GATEWAY, CO.",760022677
"Point.09179500","Point.09180000",34.2875462901236,"gage","gage",18370840,18369916,760003635,"09179500 DOLORES RIVER AT GATEWAY, CO.","09180000 DOLORES RIVER NEAR CISCO, UT",760003635
"Point.09180000","Point.09180500",344.871270593075,"gage","gage",18369916,3379045,720000024,"09180000 DOLORES RIVER NEAR CISCO, UT","09180500 COLORADO RIVER NEAR CISCO, UT",760003635
"Point.09180500","Point.820",446.966178860136,"gage","dam",3379045,3528927,720000024,"09180500 COLORADO RIVER NEAR CISCO, UT","AZ10307 GLEN CANYON",720000024
"Point.09180920","Point.09180970",7.19352810004266,"gage","gage",3379003,3378997,760035310,"09180920 ONION CREEK ABOVE ONION C BRIDGE NR MOAB, UT","09180970 ONION CREEK BELOW ONION CRK BRIDGE NR MOAB, UT",760035310
"Point.09180970","Point.09181000",5.68333794784829,"gage","gage",3378997,3378997,760035310,"09180970 ONION CREEK BELOW ONION CRK BRIDGE NR MOAB, UT","09181000 ONION CREEK NEAR MOAB, UTAH",760035310
"Point.09181000","Point.820",982.554403665806,"gage","dam",3378997,3528927,720000024,"09181000 ONION CREEK NEAR MOAB, UTAH","AZ10307 GLEN CANYON",760035310
"Point.09181500","Point.820",981.664766144943,"gage","dam",3378623,3528927,720000024,"09181500 PROFESSOR CREEK NEAR MOAB, UT","AZ10307 GLEN CANYON",760035309
"Point.09182000","Point.09182200",6.79705059867043,"gage","gage",3379021,3378693,760031498,"09182000 CASTLE CREEK ABOVE DIVERSIONS, NEAR MOAB, UTAH","09182200 CASTLE CREEK BELOW CASTLETON NEAR MOAB, UT",760031498
"Point.09182200","Point.09182400",14.1049591303502,"gage","gage",3378693,3378673,760031498,"09182200 CASTLE CREEK BELOW CASTLETON NEAR MOAB, UT","09182400 CASTLE CREEK BELOW CASTLE VALLEY NEAR MOAB, UT",760031498
"Point.09182400","Point.09182500",0.592742658392638,"gage","gage",3378673,3378673,760031498,"09182400 CASTLE CREEK BELOW CASTLE VALLEY NEAR MOAB, UT","09182500 CASTLE CREEK NEAR MOAB, UTAH",760031498
"Point.09182500","Point.820",980.711126372535,"gage","dam",3378673,3528927,720000024,"09182500 CASTLE CREEK NEAR MOAB, UTAH","AZ10307 GLEN CANYON",760031498
"Point.09182900","Point.09183000",7.88673749434232,"gage","gage",3378677,3378695,760017437,"09182900 COURTHOUSE WASH AT ARCHES HWY CROSS NR MOAB, UT","09183000 COURTHOUSE WASH NEAR MOAB, UTAH",760017437
"Point.09183000","Point.820",943.353784148738,"gage","dam",3378695,3528927,720000024,"09183000 COURTHOUSE WASH NEAR MOAB, UTAH","AZ10307 GLEN CANYON",760017437
"Point.09183500","Point.09183600",0.753255863209986,"gage","gage",3380913,3380913,760017436,"09183500 MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT","09183600 MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT",760017436
"Point.09183600","Point.09184000",14.5039248520759,"gage","gage",3380913,3379027,760017436,"09183600 MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT","09184000 MILL CREEK NEAR MOAB, UT",760017436
"Point.09184000","Point.972",1.68168405790267,"gage","dam",3379027,3379027,760017436,"09184000 MILL CREEK NEAR MOAB, UT","UT00566 MOAB CITY - TUSHER CANYON DETENTION",760017436
"Point.09184500","Point.09185000",19.4200783963512,"gage","gage",3380903,3379031,760019397,"09184500 PACK CREEK AT M4 RANCH, NR MOAB, UTAH","09185000 PACK CREEK NEAR MOAB, UTAH",760019397
"Point.09185000","Point.820",966.691511566226,"gage","dam",3379031,3528927,720000024,"09185000 PACK CREEK NEAR MOAB, UTAH","AZ10307 GLEN CANYON",760019397
"Point.09185500","Point.820",950.354837943872,"gage","dam",3379839,3528927,720000024,"09185500 HATCH WASH NEAR LA SAL, UTAH","AZ10307 GLEN CANYON",760010307
"Point.09185800","Point.09186000",1.41741167399698,"gage","gage",3381679,3381689,760010183,"09185800 INDIAN CREEK TUNNEL NEAR MONTICELLO, UTAH","09186000 INDIAN CREEK NEAR MONTICELLO, UTAH",760010183
"Point.09186000","Point.09186500",17.2447756041976,"gage","gage",3381689,3381445,760010183,"09186000 INDIAN CREEK NEAR MONTICELLO, UTAH","09186500 INDIAN C AB COTTONWOOD CREEK, NR MONTICELLO, UT",760010183
"Point.09186500","Point.09187500",31.6120114681037,"gage","gage",3381445,3380073,760010183,"09186500 INDIAN C AB COTTONWOOD CREEK, NR MONTICELLO, UT","09187500 INDIAN CREEK ABV HARTS DRAW, NR MONTICELLO, UT",760010183
"Point.09187000","Point.09187500",15.9482041833249,"gage","gage",3380329,3380073,760010183,"09187000 COTTONWOOD CREEK NEAR MONTICELLO, UTAH","09187500 INDIAN CREEK ABV HARTS DRAW, NR MONTICELLO, UT",760016903
"Point.09187500","Point.820",974.337188677163,"gage","dam",3380073,3528927,720000024,"09187500 INDIAN CREEK ABV HARTS DRAW, NR MONTICELLO, UT","AZ10307 GLEN CANYON",760010183
"Point.09187500","Point.09187550",0,"gage","gage",3380073,3380073,760010183,"09187500 INDIAN CREEK ABV HARTS DRAW, NR MONTICELLO, UT","09187550 INDIAN CREEK BLW BOGUS POCKET, NR MONTICELLO, UT",760010183
"Point.09187550","Point.820",974.337188677163,"gage","dam",3380073,3528927,720000024,"09187550 INDIAN CREEK BLW BOGUS POCKET, NR MONTICELLO, UT","AZ10307 GLEN CANYON",760010183
"Point.09188500","Point.09191000",54.428778414796,"gage","gage",18345961,18351063,760000231,"09188500 GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY","09191000 GREEN RIVER NEAR DANIEL, WYO.",760000231
"Point.09189000","Point.09191000",143.861091050945,"gage","gage",18345553,18351063,760000231,"09189000 BEAVER CREEK NEAR DANIEL, WY","09191000 GREEN RIVER NEAR DANIEL, WYO.",760014711
"Point.09189495","Point.09189500",1.28640953497015,"gage","gage",18347941,18347941,760006647,"09189495 NORTH HORSE CR AB SHERMAN RANGER STATION, WY","09189500 HORSE CREEK AT SHERMAN RANGER STATION, WY",760006647
"Point.09189500","Point.09190000",29.865595464142,"gage","gage",18347941,18350329,760006647,"09189500 HORSE CREEK AT SHERMAN RANGER STATION, WY","09190000 HORSE CREEK NEAR DANIEL, WY",760006647
"Point.09189550","Point.09190000",50.0467367960894,"gage","gage",18348141,18350329,760006647,"09189550 SOUTH HORSE CREEK NEAR MERNA, WY","09190000 HORSE CREEK NEAR DANIEL, WY",760024038
"Point.09190000","Point.09190500",27.3039534861714,"gage","gage",18350329,18348307,760006647,"09190000 HORSE CREEK NEAR DANIEL, WY","09190500 HORSE CREEK AT DANIEL WYO",760006647
"Point.09190500","Point.09191000",44.8475733162515,"gage","gage",18348307,18351063,760000231,"09190500 HORSE CREEK AT DANIEL WYO","09191000 GREEN RIVER NEAR DANIEL, WYO.",760006647
"Point.09191000","Point.09209400",98.7301075903181,"gage","gage",18351063,18355089,760000231,"09191000 GREEN RIVER NEAR DANIEL, WYO.","09209400 GREEN RIVER NEAR LA BARGE, WY",760000231
"Point.09191300","Point.09191500",94.1161038978907,"gage","gage",18350381,18348663,760004654,"09191300 SOUTH COTTONWOOD CREEK NEAR BIG PINEY, WY","09191500 COTTONWOOD CREEK NEAR DANIEL, WY",760018971
"Point.09191500","Point.09192500",31.8623647618575,"gage","gage",18348663,18349195,760004654,"09191500 COTTONWOOD CREEK NEAR DANIEL, WY","09192500 COTTONWOOD CREEK NEAR MOUTH NR BIG PINEY WYO",760004654
"Point.09192500","Point.09209400",220.438852228702,"gage","gage",18349195,18355089,760000231,"09192500 COTTONWOOD CREEK NEAR MOUTH NR BIG PINEY WYO","09209400 GREEN RIVER NEAR LA BARGE, WY",760004654
"Point.09192750","Point.312",9.43293583572936,"gage","dam",18325158,18325230,760004697,"09192750 NEW FORK RIVER ABOVE NEW FORK LAKES, WY","WY01232 NEW FORK LAKE",760004697
"Point.09193000","Point.09196000",39.3619064069507,"gage","gage",18324904,18329262,760004697,"09193000 NEW FORK RIVER BEL NEW FORK LAKE, NEAR CORA, WY","09196000 NEW FORK RIVER NR PINEDALE WYO",760004697
"Point.09194500","Point.1338",0.53637172050688,"gage","dam",18325086,18328028,760012392,"09194500 WILLOW CREEK NR CORA WYO","WY02280 BLATT LAKE",760012392
"Point.09195500","Point.09196000",64.8192492475062,"gage","gage",18328294,18329262,760004697,"09195500 DUCK CREEK AT CORA WYO","09196000 NEW FORK RIVER NR PINEDALE WYO",760010887
"Point.09196000","Point.09201000",23.8886905399259,"gage","gage",18329262,18331604,760004697,"09196000 NEW FORK RIVER NR PINEDALE WYO","09201000 New Fork River near Boulder, WY",760004697
"Point.09196500","Point.1265",17.5693690072016,"gage","dam",18325008,18331912,760009388,"09196500 PINE CREEK ABOVE FREMONT LAKE, WY","WY01662 FREMONT LAKE",760009388
